date,ticker,open,high,low,close,volume
2025-06-03,SYN12,56.5349,57.5505,55.1450,56.3478,7332807.0000
2025-06-04,SYN12,54.4010,54.5804,52.3411,53.4607,3759865.0000
2025-06-05,SYN12,54.0541,55.5562,53.8463,54.7012,2202366.0000
2025-06-06,SYN12,55.9214,56.9119,55.7456,56.3288,2969077.0000
2025-06-09,SYN12,55.4895,56.3271,52.7919,54.5595,2350152.0000
2025-06-10,SYN12,54.4239,55.3083,53.4240,54.3662,8786549.0000
2025-06-11,SYN12,54.6277,55.5387,54.6277,55.1174,3896624.0000
2025-06-12,SYN12,53.0356,53.0356,51.2073,51.4698,1393650.0000
2025-06-13,SYN12,52.1575,52.9453,52.1575,52.6617,4284861.0000
2025-06-16,SYN12,52.9874,53.8068,52.9874,53.7913,3756817.0000
2025-06-17,SYN12,54.6986,55.6946,54.4780,55.0863,2236616.0000
2025-06-18,SYN12,56.2903,58.8998,56.1744,57.5371,2585970.0000
2025-06-19,SYN12,56.9174,57.1681,54.4631,55.8156,3125827.0000
2025-06-20,SYN12,56.6106,57.4157,56.6106,57.3792,5880191.0000
2025-06-23,SYN12,58.2318,61.3266,58.2318,61.3018,2663182.0000
2025-06-24,SYN12,60.5798,60.5798,57.1165,57.4195,2455560.0000
2025-06-25,SYN12,56.9561,57.7221,55.8859,56.8040,4491620.0000
2025-06-26,SYN12,57.0805,58.2222,57.0805,57.9752,2563443.0000
2025-06-27,SYN12,57.6596,57.6596,56.3326,56.7724,2221260.0000
2025-06-30,SYN12,54.5984,54.5984,53.6242,53.8295,3054474.0000
2025-07-01,SYN12,53.9989,54.6023,53.9989,54.3173,4283458.0000
2025-07-02,SYN12,54.4737,54.6998,54.4577,54.5788,3376660.0000
2025-07-03,SYN12,53.8399,53.8399,53.0839,53.4310,2810972.0000
2025-07-04,SYN12,53.6096,54.9852,52.6171,53.8011,5316629.0000
2025-07-07,SYN12,54.8809,55.6693,54.8128,55.2410,5231429.0000
2025-07-08,SYN12,55.7757,57.8020,55.7757,56.8654,1824523.0000
2025-07-09,SYN12,57.0196,58.4231,56.6786,57.5508,2133060.0000
2025-07-10,SYN12,56.2647,56.3390,54.6625,55.5008,2317342.0000
2025-07-11,SYN12,55.3953,55.3953,54.9387,54.9880,2969100.0000
2025-07-14,SYN12,54.2033,54.2033,51.2364,51.4429,3401292.0000
2025-07-15,SYN12,50.5913,50.5913,49.2804,49.8548,3118678.0000
2025-07-16,SYN12,49.9682,50.6100,49.5342,50.0721,3289178.0000
2025-07-17,SYN12,50.3955,51.2504,50.3955,50.8540,3755868.0000
2025-07-18,SYN12,50.8078,50.9221,50.6643,50.7932,2040242.0000
2025-07-21,SYN12,50.7627,50.7973,50.6988,50.7480,1487356.0000
2025-07-22,SYN12,49.4319,49.6250,46.1974,47.9112,3557515.0000
2025-07-23,SYN12,46.8668,46.8668,45.7157,46.1288,4970156.0000
2025-07-24,SYN12,45.3636,45.3636,44.3667,44.5812,3433851.0000
2025-07-25,SYN12,44.0301,44.0301,43.7442,43.7905,2773770.0000
2025-07-28,SYN12,43.6155,43.6155,42.4288,43.0074,3906626.0000
2025-07-29,SYN12,44.5138,46.4246,44.5138,45.7978,2863367.0000
2025-07-30,SYN12,46.6684,47.4480,46.6684,47.1273,2030524.0000
2025-07-31,SYN12,46.0265,46.9031,44.5103,45.7067,2807050.0000
2025-08-01,SYN12,45.2934,46.0918,43.4893,44.7906,4199300.0000
2025-08-04,SYN12,44.3779,45.2836,42.8080,44.0458,3599229.0000
2025-08-05,SYN12,43.7421,44.3649,42.1632,43.2640,4083438.0000
2025-08-06,SYN12,43.0006,43.5046,41.6435,42.5740,2696170.0000
2025-08-07,SYN12,40.6683,40.8795,39.2778,40.0787,3906189.0000
2025-08-08,SYN12,41.0737,42.2780,40.5829,41.4304,5306893.0000
2025-08-11,SYN12,41.8451,42.7478,41.6913,42.2196,2864038.0000
2025-08-12,SYN12,42.6284,44.2414,41.7072,42.9743,2703433.0000
2025-08-13,SYN12,43.0239,43.6480,42.4820,43.0650,4955234.0000
2025-08-14,SYN12,43.3283,43.9320,43.2855,43.6087,3333061.0000
2025-08-15,SYN12,43.3420,43.5980,42.6220,43.1100,2134015.0000
2025-08-18,SYN12,42.4118,42.4118,40.5923,40.6557,2780709.0000
2025-08-19,SYN12,40.7021,41.7579,39.7623,40.7601,5102539.0000
2025-08-20,SYN12,40.7533,41.3623,40.1362,40.7492,3657239.0000
2025-08-21,SYN12,39.8658,39.9031,38.4396,39.1713,6195227.0000
2025-08-22,SYN12,37.4975,37.4975,36.5374,36.6507,4028597.0000
2025-08-25,SYN12,37.2009,38.1246,37.2009,37.8464,3528407.0000
2025-08-26,SYN12,37.5325,37.5325,36.0542,36.6951,4666503.0000
2025-08-27,SYN12,36.5881,37.7589,35.1104,36.4347,2603133.0000
2025-08-28,SYN12,36.2467,36.2467,35.3362,35.6612,4690037.0000
2025-08-29,SYN12,36.2766,37.9614,36.2766,37.4138,3129485.0000
2025-09-01,SYN12,36.6895,36.6895,35.7113,35.7793,2955000.0000
2025-09-02,SYN12,36.1085,37.6306,36.0760,36.8533,3708132.0000
2025-09-03,SYN12,35.8057,35.8057,33.4473,34.1882,2741504.0000
2025-09-04,SYN12,34.8916,35.2355,34.8916,35.0781,2175675.0000
2025-09-05,SYN12,34.8543,35.6624,33.4015,34.5319,2357955.0000
2025-09-08,SYN12,33.7955,33.7955,31.6143,32.2932,3873273.0000
2025-09-09,SYN12,32.2979,33.2402,31.3741,32.3071,3586241.0000
2025-09-10,SYN12,32.2378,32.7612,31.6329,32.1971,3325213.0000
2025-09-11,SYN12,31.1383,31.2372,30.1133,30.6752,4158577.0000
2025-09-12,SYN12,30.8985,31.6919,30.2173,30.9546,2365471.0000
2025-09-15,SYN12,30.9097,31.0936,30.6800,30.8868,2800091.0000
2025-09-16,SYN12,34.1563,36.4445,34.1563,35.7134,14680550.0000
2025-09-17,SYN12,35.5372,36.3461,34.5191,35.4326,1386731.0000
2025-09-18,SYN12,35.1681,35.5416,34.6100,35.0758,2483660.0000
2025-09-19,SYN12,34.3670,34.3670,33.8286,34.0509,2944900.0000
2025-09-22,SYN12,34.1048,34.6125,33.6381,34.1253,3887636.0000
2025-09-23,SYN12,33.7501,34.3406,32.7688,33.5547,3514608.0000
2025-09-24,SYN12,32.9852,33.6020,31.4775,32.5397,2960049.0000
2025-09-25,SYN12,32.9481,34.1012,32.9481,33.8318,3365399.0000
2025-09-26,SYN12,33.6917,33.6917,33.0684,33.2639,4523868.0000
2025-09-29,SYN12,33.7267,34.7431,33.7267,34.2988,2535944.0000
2025-09-30,SYN12,34.6925,35.1179,34.6925,35.0975,2322656.0000
2025-10-01,SYN12,34.7030,35.0811,33.5578,34.3195,4373471.0000
2025-10-02,SYN12,33.9086,33.9086,31.8087,32.4775,2818681.0000
2025-10-03,SYN12,32.5169,33.0939,32.1554,32.6246,3050569.0000
2025-10-06,SYN12,32.8795,33.3575,32.8795,33.2329,3033671.0000
2025-10-07,SYN12,33.8903,35.6849,33.0075,34.3462,2791816.0000
2025-10-08,SYN12,34.4493,34.8653,34.4493,34.6935,1725643.0000
2025-10-09,SYN12,34.7861,36.0494,34.1323,35.0909,3130648.0000
2025-10-10,SYN12,34.7452,34.7452,34.3466,34.4021,2755035.0000
2025-10-13,SYN12,33.8765,35.3264,31.9456,33.6360,2021897.0000
2025-10-14,SYN12,35.2975,37.6303,35.2975,36.9075,2661546.0000
2025-10-15,SYN12,37.6313,39.9217,36.3038,38.1127,3516135.0000
2025-10-16,SYN12,36.9729,36.9729,36.4877,36.6100,5921624.0000
2025-10-17,SYN12,36.7257,37.6798,36.0988,36.8893,2680385.0000
2025-10-20,SYN12,37.0875,38.4307,36.2510,37.3409,5166880.0000
2025-10-21,SYN12,36.4598,36.4598,34.9127,35.3898,2763627.0000
2025-10-22,SYN12,35.1379,35.1937,34.9070,35.0503,3807641.0000
2025-10-23,SYN12,35.2665,36.1871,34.9961,35.5916,2963815.0000
2025-10-24,SYN12,36.5368,37.5985,36.5368,37.3228,4204453.0000
2025-10-27,SYN12,38.3878,39.7442,38.3878,39.0914,3401060.0000
2025-10-28,SYN12,38.8218,39.0678,38.2198,38.6438,2827453.0000
2025-10-29,SYN12,38.4294,38.4294,38.2339,38.2408,1892825.0000
2025-10-30,SYN12,37.9730,38.3078,37.0566,37.6822,4572931.0000
2025-10-31,SYN12,37.7495,39.2163,36.5681,37.8922,1920187.0000
2025-11-03,SYN12,38.3028,38.9171,38.3028,38.8161,2622590.0000
2025-11-04,SYN12,37.8747,38.7248,36.4951,37.6099,6002221.0000
2025-11-05,SYN12,37.4843,37.4843,37.3445,37.3753,3524448.0000
2025-11-06,SYN12,37.1231,37.1232,36.2723,36.6977,3339153.0000
2025-11-07,SYN12,36.2003,36.2003,35.6860,35.8370,3388519.0000
2025-11-10,SYN12,35.3929,35.6489,34.8812,35.2651,3532198.0000
2025-11-11,SYN12,35.7217,37.2907,35.7217,37.1720,2879086.0000
2025-11-12,SYN12,38.1036,39.3546,38.1036,39.0837,3653152.0000
2025-11-13,SYN12,40.2387,41.2061,40.2387,40.7631,3065623.0000
2025-11-14,SYN12,40.3168,40.3168,38.1009,38.7848,2889645.0000
2025-11-17,SYN12,39.0257,39.7233,38.4727,39.0980,3820459.0000
2025-11-18,SYN12,41.2178,42.5912,41.2178,41.9111,4044837.0000
2025-11-19,SYN12,42.2537,42.8263,41.9464,42.3864,3668384.0000
2025-11-20,SYN12,41.7594,41.9237,41.0180,41.4709,4517386.0000
2025-11-21,SYN12,41.7776,42.6243,41.7036,42.1639,6219663.0000
2025-11-24,SYN12,42.0788,42.6128,40.9998,41.8063,5905643.0000
2025-11-25,SYN12,41.4985,41.6625,40.8917,41.2771,3366264.0000
2025-11-26,SYN12,41.3457,42.2628,40.8377,41.5502,2221658.0000
2025-11-27,SYN12,41.8990,42.6286,41.5662,42.0974,4840744.0000
2025-11-28,SYN12,41.9455,42.2677,41.4263,41.8470,3384330.0000
2025-12-01,SYN12,41.8175,42.2842,41.2855,41.7849,4255775.0000
2025-12-02,SYN12,41.4111,41.4111,39.6715,40.5104,2876925.0000
2025-12-03,SYN12,40.4752,40.5389,40.3012,40.4200,4382401.0000
2025-12-04,SYN12,40.8883,41.7509,40.7280,41.2394,2212849.0000
2025-12-05,SYN12,41.2869,41.3727,41.2577,41.3152,3456577.0000
2025-12-08,SYN12,41.1674,42.3950,39.7383,41.0667,2042290.0000
2025-12-09,SYN12,40.6012,40.6012,38.8158,39.3255,6571671.0000
2025-12-10,SYN12,40.1140,40.9622,40.1140,40.6150,2984414.0000
2025-12-11,SYN12,39.6380,39.6380,39.0956,39.2158,1578431.0000
2025-12-12,SYN12,39.6990,40.8703,39.0715,39.9709,5083463.0000
2025-12-15,SYN12,39.7127,39.7127,39.4341,39.5133,4577128.0000
2025-12-16,SYN12,39.7245,40.4840,39.7245,40.4227,5260250.0000
2025-12-17,SYN12,41.0509,42.9676,40.3233,41.6455,2212685.0000
2025-12-18,SYN12,41.5318,41.7525,40.7001,41.2263,3728201.0000
2025-12-19,SYN12,40.3533,40.3533,37.6323,37.6738,5165993.0000
2025-12-22,SYN12,36.6827,36.6827,35.0337,35.4444,3074233.0000
2025-12-23,SYN12,35.0732,35.0732,34.2841,34.4123,3748039.0000
2025-12-24,SYN12,33.7275,34.4403,32.4837,33.4620,3041482.0000
2025-12-25,SYN12,33.6051,33.9348,33.5095,33.7221,2946461.0000
2025-12-26,SYN12,35.1819,35.7630,35.1819,35.7152,5279361.0000
2025-12-29,SYN12,36.2112,36.5469,36.2112,36.3908,2508861.0000
2025-12-30,SYN12,36.3021,37.9274,34.5041,36.2157,3322048.0000
2025-12-31,SYN12,36.6547,37.6676,36.6547,37.6542,4006047.0000
2026-01-01,SYN12,37.4755,37.7746,37.0560,37.4153,3330949.0000
2026-01-02,SYN12,38.1370,38.3719,38.1370,38.3428,4392261.0000
2026-01-05,SYN12,38.4600,39.5170,37.9530,38.7350,1654853.0000
2026-01-06,SYN12,37.5822,38.0455,35.0886,36.5671,4871753.0000
2026-01-07,SYN12,37.3128,38.7576,36.4350,37.5963,2181340.0000
2026-01-08,SYN12,38.1286,39.8425,38.1286,39.5668,3049699.0000
2026-01-09,SYN12,39.3665,39.9717,38.3099,39.1408,2917090.0000
2026-01-12,SYN12,39.4450,40.3560,39.4450,40.0074,3864176.0000
2026-01-13,SYN12,40.1555,41.7278,39.4567,40.5922,3081010.0000
2026-01-14,SYN12,40.3446,40.8267,39.6706,40.2486,2835883.0000
2026-01-15,SYN12,39.9186,40.1526,39.4123,39.7824,4166798.0000
2026-01-16,SYN12,40.0642,41.6963,40.0642,40.9411,6693678.0000
2026-01-19,SYN12,40.4620,40.4620,40.1086,40.1521,2662590.0000
2026-01-20,SYN12,39.8602,39.8602,39.2864,39.4971,2613935.0000
2026-01-21,SYN12,39.9546,40.9537,39.9546,40.4692,2684970.0000
2026-01-22,SYN12,41.2012,41.8818,41.2012,41.5649,2154608.0000
2026-01-23,SYN12,42.7593,44.0096,42.7593,43.4934,2156897.0000
2026-01-26,SYN12,42.9331,43.7407,41.7200,42.7304,2786753.0000
2026-01-27,SYN12,41.9116,41.9116,40.5642,41.0648,4194598.0000
2026-01-28,SYN12,41.6203,42.6589,41.6203,42.3783,2752656.0000
2026-01-29,SYN12,40.8788,40.8788,40.1325,40.4871,2467924.0000
2026-01-30,SYN12,40.3328,40.4198,39.5408,39.9803,3157835.0000
2026-02-02,SYN12,39.8018,40.1048,39.3047,39.7047,2491910.0000
2026-02-03,SYN12,40.6898,42.5347,40.6898,41.7412,8328444.0000
2026-02-04,SYN12,41.7531,42.8910,40.6227,41.7568,5569195.0000
2026-02-05,SYN12,40.8678,40.8678,39.9153,40.2820,3310192.0000
2026-02-06,SYN12,40.2448,41.6319,38.8322,40.2320,1829462.0000
2026-02-09,SYN12,40.9413,43.4138,40.2185,41.8162,2698189.0000
2026-02-10,SYN12,40.4897,41.3527,37.9248,39.6387,2390369.0000
2026-02-11,SYN12,39.2716,39.3794,36.8582,38.1188,2414864.0000
2026-02-12,SYN12,38.9448,40.7874,37.7478,39.2676,1546419.0000
2026-02-13,SYN12,39.3262,40.8244,37.9581,39.3913,2730717.0000
2026-02-16,SYN12,39.1332,39.1332,37.4642,38.2175,2662372.0000
2026-02-17,SYN12,38.0624,38.3372,37.6032,37.9702,2590473.0000
2026-02-18,SYN12,37.9879,39.2843,36.7833,38.0338,2096150.0000
2026-02-19,SYN12,37.7817,37.7817,36.6531,36.7552,3699687.0000
2026-02-20,SYN12,36.2842,36.6744,35.5817,36.1281,2429083.0000
2026-02-23,SYN12,36.8713,38.1760,36.8713,37.6857,1500254.0000
2026-02-24,SYN12,37.8720,38.1325,37.8720,38.0247,2287452.0000
2026-02-25,SYN12,38.6658,39.7345,38.6658,39.2775,4293623.0000
2026-02-26,SYN12,39.2598,40.4517,37.9895,39.2206,4916280.0000
2026-02-27,SYN12,39.0103,39.0103,38.5311,38.5644,2204402.0000
2026-03-02,SYN12,38.7787,39.4197,38.3748,38.8972,3072412.0000
2026-03-03,SYN12,38.4237,38.4237,37.4801,37.8507,3937798.0000
2026-03-04,SYN12,37.9402,38.3060,37.9402,38.2438,4457682.0000
2026-03-05,SYN12,38.0069,38.0887,37.6825,37.8856,2770756.0000
2026-03-06,SYN12,37.6523,37.8118,37.2778,37.5448,3591573.0000
2026-03-09,SYN12,37.4008,37.7167,36.7507,37.2337,2799203.0000
2026-03-10,SYN12,36.6523,37.0182,35.3729,36.1955,1745890.0000
2026-03-11,SYN12,37.1118,37.8853,37.1118,37.6612,4449359.0000
2026-03-12,SYN12,37.1195,37.1195,35.7757,36.0166,3171470.0000
2026-03-13,SYN12,36.0673,36.4525,36.0202,36.2363,3748142.0000
2026-03-16,SYN12,35.3662,35.3662,34.6735,34.9022,3020943.0000
2026-03-17,SYN12,35.5705,36.8900,34.7606,35.8253,2400383.0000
2026-03-18,SYN12,35.6950,36.2659,34.8910,35.5785,2741383.0000
2026-03-19,SYN12,35.6645,36.5319,34.9826,35.7573,3640995.0000
2026-03-20,SYN12,35.8891,37.2831,35.1959,36.2395,2096258.0000
2026-03-23,SYN12,36.3242,37.0431,36.1734,36.6082,5505030.0000
2026-03-24,SYN12,36.6967,37.3129,36.2737,36.7933,7092551.0000
2026-03-25,SYN12,36.9504,37.9136,36.4380,37.1758,1484698.0000
2026-03-26,SYN12,37.3450,37.7373,37.3448,37.5411,4445431.0000
2026-03-27,SYN12,37.1290,38.1154,35.9340,37.0247,2792523.0000
2026-03-30,SYN12,36.8713,37.1187,36.2640,36.6913,4000378.0000
2026-03-31,SYN12,36.5863,36.7320,36.1063,36.4191,3459412.0000
2026-04-01,SYN12,35.9638,36.0124,35.2869,35.6497,3045326.0000
2026-04-02,SYN12,35.4029,35.9348,34.2173,35.0761,4420883.0000
2026-04-03,SYN12,35.8218,36.9862,35.8218,36.4436,3352650.0000
2026-04-06,SYN12,36.0781,36.0781,34.5641,34.9297,5403450.0000
2026-04-07,SYN12,35.8300,37.2951,35.8300,36.6856,3632400.0000
2026-04-08,SYN12,36.4211,36.8933,35.3311,36.1122,1981697.0000
2026-04-09,SYN12,36.5632,37.3720,36.1512,36.7616,3072065.0000
2026-04-10,SYN12,36.7579,38.0211,35.4818,36.7515,3254461.0000
2026-04-13,SYN12,36.6431,37.0324,36.0560,36.5442,2672387.0000
2026-04-14,SYN12,36.9599,37.8559,36.4086,37.1323,2136451.0000
2026-04-15,SYN12,38.0572,39.1938,38.0572,39.0105,6376299.0000
2026-04-16,SYN12,38.9119,39.2382,38.4894,38.8638,3174722.0000
2026-04-17,SYN12,38.8339,39.7808,37.8457,38.8133,3219506.0000
2026-04-20,SYN12,42.0071,44.1036,42.0071,43.9195,15125341.0000
2026-04-21,SYN12,44.1283,44.9735,43.7126,44.3431,1175757.0000
2026-04-22,SYN12,44.5704,45.1306,44.5471,44.8388,1529425.0000
2026-04-23,SYN12,44.9165,45.1397,44.9165,45.0791,1267300.0000
2026-04-24,SYN12,45.3427,45.7481,45.3427,45.6152,2233550.0000
2026-04-27,SYN12,44.9684,44.9684,42.7932,43.1493,2612200.0000
2026-04-28,SYN12,43.3284,44.6486,42.8409,43.7448,2542729.0000
2026-04-29,SYN12,42.0125,42.0125,41.0474,41.5132,4851491.0000
2026-04-30,SYN12,41.0600,41.4095,40.0866,40.7480,4719073.0000
2026-05-01,SYN12,41.6008,42.7151,41.0888,41.9019,3631783.0000
2026-05-04,SYN12,41.7033,42.5480,39.8196,41.1838,4185413.0000
2026-05-05,SYN12,40.5419,40.6021,40.1119,40.3570,2930234.0000
2026-05-06,SYN12,38.7497,38.7497,37.7960,37.9165,3235980.0000
2026-05-07,SYN12,38.2705,39.0246,38.2705,38.7052,3260630.0000
2026-05-08,SYN12,39.0381,39.8513,38.4768,39.1640,1570786.0000
2026-05-11,SYN12,39.0323,39.0323,38.4858,38.5986,4202878.0000
2026-05-12,SYN12,38.8528,39.7218,38.2719,38.9969,4263284.0000
2026-05-13,SYN12,37.6667,37.6667,37.1241,37.1943,2379462.0000
2026-05-14,SYN12,36.4592,36.4592,36.1491,36.1842,2707486.0000
2026-05-15,SYN12,36.2908,36.4780,36.2763,36.3772,3616099.0000
2026-05-18,SYN12,36.8538,37.5298,36.8538,37.3103,4177372.0000
2026-05-19,SYN12,37.2897,37.5823,36.9437,37.2630,3279583.0000
2026-05-20,SYN12,36.2772,36.2772,35.9343,35.9362,2790112.0000
2026-05-21,SYN12,35.5716,35.8658,34.9592,35.4125,3769422.0000
2026-05-22,SYN12,36.1195,37.5662,35.5696,36.5679,3405213.0000
2026-05-25,SYN12,36.0767,36.1960,35.6500,35.9230,2322433.0000
2026-05-26,SYN12,36.1112,36.7142,35.6349,36.1745,2923304.0000
2026-05-27,SYN12,36.4384,37.0128,36.2261,36.6195,2875735.0000
2026-05-28,SYN12,36.2758,37.1077,34.9398,36.0237,4097097.0000
2026-05-29,SYN12,37.3973,41.3097,37.3973,39.8076,15978006.0000
2026-06-01,SYN12,39.8745,40.5594,39.6731,40.1162,2072677.0000
2026-06-02,SYN12,40.3220,40.9204,39.8949,40.4076,2296141.0000
2026-06-03,SYN12,42.4976,46.4267,42.4976,46.1626,19621238.0000
2026-06-04,SYN12,45.8788,47.1083,44.4875,45.7979,1988613.0000
2026-06-05,SYN12,45.7224,47.6670,43.7095,45.6882,2038790.0000
2026-06-08,SYN12,45.2733,45.6485,44.6400,45.1442,2002607.0000
2026-06-09,SYN12,44.6705,45.8875,43.1605,44.5240,1516291.0000
2026-06-10,SYN12,44.3961,45.4465,43.2336,44.3400,5071865.0000
2026-06-11,SYN12,43.8565,43.8565,43.0854,43.3164,5894498.0000
2026-06-12,SYN12,42.9863,42.9863,41.8070,42.3248,3971317.0000
2026-06-15,SYN12,42.3007,42.5572,41.9059,42.2315,2345712.0000
2026-06-16,SYN12,42.2285,42.4471,41.9913,42.2192,2890938.0000
2026-06-17,SYN12,41.6497,41.6497,40.9679,41.2863,5447312.0000
2026-06-18,SYN12,42.3258,45.0128,42.3258,44.6976,6807914.0000
2026-06-19,SYN12,44.6714,46.2490,43.0290,44.6390,5052225.0000
2026-06-22,SYN12,44.9763,45.7664,44.9763,45.4845,7413845.0000
2026-06-23,SYN12,45.3375,45.3375,45.0764,45.1086,4131501.0000
2026-06-24,SYN12,47.5499,49.3746,47.5499,48.8984,2455494.0000
2026-06-25,SYN12,48.2072,48.2072,45.3188,45.7977,3377797.0000
2026-06-26,SYN12,45.5113,46.3767,44.2292,45.3029,3611159.0000
2026-06-29,SYN12,45.4668,46.1092,44.9377,45.5235,4479427.0000
2026-06-30,SYN12,46.3245,47.9750,46.2304,47.1027,4380197.0000
2026-07-01,SYN12,47.0563,47.5739,46.4302,47.0020,2418103.0000
2026-07-02,SYN12,46.3752,46.8482,44.4297,45.6390,4888417.0000
2026-07-03,SYN12,46.5763,48.8302,46.5763,47.7434,2693732.0000
2026-07-06,SYN12,47.9389,49.4863,47.7984,48.6424,3591954.0000
2026-07-07,SYN12,48.4551,49.1379,47.3581,48.2480,4082934.0000
2026-07-08,SYN12,48.1178,48.2079,47.5241,47.8660,4150622.0000
2026-07-09,SYN12,47.7293,47.9745,46.9980,47.4863,3899651.0000
2026-07-10,SYN12,47.5740,48.8886,46.4593,47.6739,2711153.0000
2026-07-13,SYN12,46.6262,46.6262,45.2984,45.3298,3120180.0000
2026-07-14,SYN12,45.3685,45.6656,45.2886,45.4771,4497176.0000
2026-07-15,SYN12,44.9350,45.1162,44.1832,44.6497,2789421.0000
2026-07-16,SYN12,44.8546,46.1769,44.3295,45.2532,2183856.0000
2026-07-17,SYN12,45.4826,46.1314,45.1830,45.6572,1364958.0000
2026-07-20,SYN12,45.0949,45.0949,43.6085,44.2515,3280801.0000
2026-07-21,SYN12,44.6220,46.1639,44.6220,45.9874,2394822.0000
2026-07-22,SYN12,46.5229,46.9870,46.5229,46.9752,3262699.0000
2026-07-23,SYN12,46.5944,46.5944,45.3904,45.7263,2260599.0000
2026-07-24,SYN12,49.2106,52.6961,49.2106,52.1234,19697262.0000
2026-07-27,SYN12,52.3812,54.1686,50.8700,52.5193,2012525.0000
2026-07-28,SYN12,52.9741,54.9977,51.3368,53.1672,2580899.0000
2026-07-29,SYN12,53.2586,54.5650,52.4425,53.5037,1592765.0000
2026-07-30,SYN12,53.2060,53.2060,51.9368,52.0807,2163650.0000
2026-07-31,SYN12,51.6713,51.7846,49.9766,50.8806,3380999.0000
2026-08-03,SYN12,51.3128,51.8570,51.3128,51.6103,4317135.0000
2026-08-04,SYN12,51.5826,52.6148,50.3708,51.4928,2379327.0000
2026-08-05,SYN12,51.4308,51.6207,51.1216,51.3712,3874840.0000
2026-08-06,SYN12,51.2599,51.4056,50.8933,51.1494,3266558.0000
2026-08-07,SYN12,51.0073,51.0073,50.4676,50.6302,3860605.0000
2026-08-10,SYN12,52.6656,54.4833,51.9537,53.2185,1716782.0000
2026-08-11,SYN12,53.7514,56.6484,52.7557,54.7020,3357331.0000
2026-08-12,SYN12,54.3927,55.9128,52.3579,54.1354,2977663.0000
2026-08-13,SYN12,54.7862,57.3238,54.7862,56.0939,3489612.0000
2026-08-14,SYN12,57.9323,59.3795,57.9323,59.1998,2572213.0000
2026-08-17,SYN12,59.7342,60.0524,59.7342,59.9652,3119068.0000
2026-08-18,SYN12,60.1785,62.0271,58.8728,60.4500,1533801.0000
2026-08-19,SYN12,60.0602,60.6001,58.4929,59.5465,3226103.0000
2026-08-20,SYN12,59.6376,60.1613,59.2541,59.7077,5185554.0000
2026-08-21,SYN12,59.9028,60.7522,59.3269,60.0395,3471495.0000
2026-08-24,SYN12,60.5854,62.5201,60.5854,62.3005,3325755.0000
2026-08-25,SYN12,61.0807,62.5878,58.5407,60.5642,3653424.0000
2026-08-26,SYN12,59.4723,59.4723,57.3180,57.7239,5274477.0000
2026-08-27,SYN12,57.2186,57.2186,56.7733,56.8381,2570139.0000
2026-08-28,SYN12,56.9542,57.5171,56.9542,57.3975,1956500.0000
2026-08-31,SYN12,56.7412,56.7412,52.7304,54.1082,2214180.0000
2026-09-01,SYN12,53.9832,53.9832,53.5136,53.7437,2573174.0000
2026-09-02,SYN12,53.1301,53.2850,51.6145,52.4498,3349790.0000
2026-09-03,SYN12,51.5667,51.5667,50.6464,50.7232,4305141.0000
2026-09-04,SYN12,50.8318,51.6584,50.0910,50.8747,2517255.0000
2026-09-07,SYN12,51.6466,53.1939,51.6466,52.5671,2285590.0000
2026-09-08,SYN12,51.9766,51.9766,50.2626,50.4883,4406944.0000
2026-09-09,SYN12,50.5829,51.1007,50.4450,50.7728,4689287.0000
2026-09-10,SYN12,50.6025,50.6025,50.4023,50.4766,2484503.0000
2026-09-11,SYN12,51.1042,52.2325,50.5333,51.3829,4210000.0000
2026-09-14,SYN12,51.3610,51.9563,50.7251,51.3407,3041140.0000
2026-09-15,SYN12,50.5769,50.6572,50.0625,50.3598,2736559.0000
2026-09-16,SYN12,50.9387,52.7190,50.5166,51.6178,3097393.0000
2026-09-17,SYN12,51.8411,54.3164,50.1026,52.2095,2408168.0000
2026-09-18,SYN12,50.9456,51.3983,49.8541,50.6262,1798401.0000
2026-09-21,SYN12,49.6959,49.6959,47.2355,47.7249,1983891.0000
2026-09-22,SYN12,47.1319,47.1319,46.5355,46.7012,2490840.0000
2026-09-23,SYN12,46.7987,47.6394,46.2005,46.9199,3582832.0000
2026-09-24,SYN12,47.3329,49.1140,46.7382,47.9261,3703197.0000
2024-10-25,SYN13,259.4571,259.4571,251.1011,254.3917,6099701.0000
2024-10-28,SYN13,254.4329,260.6373,248.3881,254.5127,4669163.0000
2024-10-29,SYN13,258.6416,269.0672,258.6416,268.3084,4789928.0000
2024-10-30,SYN13,275.1869,287.8977,275.1869,286.3471,3721681.0000
2024-10-31,SYN13,287.8024,296.4866,281.8404,289.1635,10678737.0000
2024-11-01,SYN13,289.5690,293.5488,286.8282,290.1885,5201228.0000
2024-11-04,SYN13,289.4152,293.0479,284.2515,288.6497,7029593.0000
2024-11-05,SYN13,290.1341,292.1189,290.1341,291.4302,4233803.0000
2024-11-06,SYN13,290.1093,291.5987,286.7609,289.1798,4718012.0000
2024-11-07,SYN13,294.3533,310.1763,294.3533,307.0473,5394842.0000
2024-11-08,SYN13,301.8061,301.8061,298.0788,298.9825,9730879.0000
2024-11-11,SYN13,299.7418,307.2340,292.7486,299.9913,8858726.0000
2024-11-12,SYN13,294.8942,298.7356,288.2547,293.4951,11301903.0000
2024-11-13,SYN13,299.5209,305.1479,299.5209,303.0437,9326626.0000
2024-11-14,SYN13,317.8447,322.5141,317.8447,322.3293,9220355.0000
